rating,text
10,아이가 너무 좋아했어요~ 하츄~♡
9,사랑의하츄핑 잘 봤어요
10,생일선물로 하츄핑을 보고싶다는 우리 이쁜딸과 너무 재밌게 보았어요 이쁜딴이 또 보고 또 보고 싶다네요ㅎ
10,한편의 뮤지컬을 보는것같았어요~
10,재미있게 잘 등록했어요
10,아이가 좋아하네요. 잘 봤습니다
10,"첫째 아이와 단둘이 첫 영화 관람, 영상이 너무 예쁘고 나오는 음악도 다 좋아서 계속 흥얼거리게 되네요~! 한번 더 보러갈 예정입니다!"
8,아이가 재밌다네요.
10,어른이 봐도 감동이었던 영화입니다^^
7,애들이랑 재밌게 봤어요
10,영상미 노래가 너무 좋았어요
10,아이가 행복해하니 저도 행복
10,아이들과 재미있게 보고 왔어요~
10,감동적이고 뮤지컬 같았네요
10,아기가정말좋아해요.
10,애들 보여주려고 갔다가 내가 더 흥미진진하게 보게 되는영화
10,👍👍👍👍👍👍👍👍🤪👍👍
10,아이랑 봤어요 재밌대요
8,감동적이고 잘 봤어요
10,"로미를 봤을때 슈퍼마리오브라더스의 피치공주가, 하츄핑을 봤을때 극장판 도라에몽 진구의 지구교향곡의 미카 그리고 리암의 티니핑인 트러핑을 봤을때 산리오캐릭터 쿠로미가 떠올랐습니다👏"
10,아이들이 넘 좋아해요
10,영상미가 좋아요 예뻐요
10,영상도 이쁘고 스토리도 감동적이예요
10,어른이 보기에도 스토리가 좋고 노래가 너무 좋았어요
10,아이들이 너무 좋아했어요~ 약간의 감동도.. ㅎㅎ 눈물을 글성글성 하는 친구들도 있었답니당
2,항마력이 딸렸어요 여자애들공주병 키우는영화 짝궁에대한 이상한 인식이 들까 걱정됩니다
10,여아들보기 넘좋을듯 유치해도 영상이쁘고 노래도 잘하네요
10,8세 막내가 약간 무서워하기는 했지만 볼만 했다고 하네요
10,아이가 너무 좋아했음
8,뮤지컬 장르인줄 몰랐는데 어른들이 보기에도 무난하게 재밌었어요
10,아이와 재밌게 봤어요~~
10,12살 아이한테는 유치할 줄 알았는데 재미있었다합니다. 영화보고나서 노랫말이 흥얼거려지네요~
10,아이들과 관람했는데 아이들이 좋아하네요
7,아이들은 무척 좋아했어요.
10,아이가좋아해요.ㅎㅎ
10,기대 안했는데 생각보다 그래픽도 좋고 영화같이 잘 나와서 좋았어요
10,재밌어요 재밌어요 재밌어요
6,아이가 재미있어하네요.
10,고퀄리티 스토리도 좋았어요
10,아이들 만화에사 감동이라뇨...아이들이 너무 재미있다고 했어요~ 굿~!!!!
10,아이가 재밋어하네요
8,6살 여아들에게는 약간의 공포감이 있었나봐요^^;
8,왜 하츄핑이 매시즌 나왔는지 설명이 되는! 예쁜영상과 중독성 있는 ost로 아이가 지루해하지 않고 봤어요
9,아이랑 같이 봤는데 하츄핑 너무 깜찍하고 귀엽네요. 영상도 예쁘고 노래도 좋았어요.
10,파산핑이라 불릴만큼 유명한 티니핑..! 20대지만 너무 재밌게 봤습니당ㅎㅎ 로미와 하츄핑의 감동찡한 우정♡ 영상미 좋고 중간중간 나오는 노래들과 엔딩크래딧ost도 넘 좋습니다
8,"티니핑 시리즈는 많이 봤던 터라, 기대치가 낮았습니다. 막상 영화는 기대이상으로 연출이나 영상이 좋았습니다."
10,아이들이 너무 좋아했어요
10,아들과 즐겁게 감상함
10,8세아이가 너무 좋아해요. 한번 더 보러갈것같아요
10,재미있게 잘 봤습니다
10,어린이들이 무서워하는데도 잘 보더라구요 저연령층보다는 고학년 어린이들이 잘 볼 것 같아요
10,마지막 감동까지!! 아이들과 재밌게 잘 봤어요 ^^
10,저학아이들까지 재미있게 볼 수 있는 영화~ 노래도 좋네용
10,저희딸이 너무 재밌게봤어용
10,개재밌었아. 근데 왜 고퀄인데 ㅋㅋㅋ
10,아이들과첫영화 너무 재미있게봤습니다
10,"부모, 아이 다 감동받으며 봤어요"
10,아이가 너무좋아했어요
10,아이가 너무 좋아했고 어른이 봐도 재밌었어요 !
10,아이가 너무 기다렸던 하츄핑영화~ 우선 영화 색감이 너무 예뻤어요. 저랑 초등 제 딸은 괜찮았는데 어린 아이들은 괴물나올때 많이 무서워하더라구요. 아이는 한시도 눈을떼지 못했어요
1,아직 갈길이 머네요 모든면에서
10,아이들 질리지 않게 도입부부터 몰입감 있어요!
10,아이들이 재미있어해요.
10,7세 남아 아이가 진짜 재밌게 봤어요ㅎㅎ
10,영살디테일도 좋고 재밋어요.
10,딸아이아 재밌게 잘 봤습니다.
10,귀여워서 노래에 중독됐어요!
10,노래도 좋고 영상미도 예쁘고 좋았어요
8,어른이봐도 재밌네요
10,어른도 재미있게 볼수있어요...넘 이쁘게 봤네요
10,감사합니다 재밍힝엉ᆢ네네
10,아이와 너무 잘봤습니다
8,아이가 좋아하는 티니핑 같이 재밌게 봤어요
10,아이들이 너무 보고싶어해서 개봉전부터 기다렸는데 기다린보람이^^ 영상.스토리.ost까지 너무 잘 어우러져 저도 재미있게 보고왔어요.
10,너무 만족스럽게 봤어요 어른도 공감할만한 이야기네요
10,재미있게 잘 보고 갑니다
10,애들이 아주좋아했고 내용도 귀여워요
10,너무너무 재미있었어요
10,잘봤습니다 잘봤습니다
10,리암왕자가 진짜 경악스러울 정도로 잘 생겼다. 깜짝 놀랐다.. 왜 여자 아이들이 티니핑을 이렇게 좋아하는지 단번에 이해가 됐다. 그래픽 진짜 이 갈고 만든 것 같다. 최고....
10,아이가 슬프면서 재밌었다고 하네요~ 감동이였나봐요~^^
10,하츄핑개사랑해;;;
6,노래가 많이 나와 딸램이 무섭다고함 그래도 재밌긴했다고
10,6살 딸래미 집중해서 보긴 첨이네요~노래도 너무 감미롭고 감성이 풍부해져서 큰딸래미는 눈물을 조금 보이네요~강추!인사xx 보다 훨~~씬 재미있고 눈 귀가 즐거웠어요
10,어른보다 많은 아이들
10,아이들이 엄청 좋아했어요. 단순히 애니메이션이 아니라 감동과 마음의 울림이 있었어요.
9,"다들 너무 이쁘게 생겼네요. 아이가 잠깐씩 무섭다고는 했지만, 잘 보고 왔습니다~~"
8,아이들과 함께 좋아요
10,딸이랑즐겁게봤습니다 내용좋아요
10,아이가 너무 좋아합니다!!
10,재미있었어요 여자아이들이 좋아할만 해요
10,피니팅 뮤지컬버전 같아요 아이들이 좋아해요
10,티니핑 좋아하는 아이들이 좋아할 내용입니다
10,아이가 너무 재미있어했어요
10,재밌나 내가 본게 아니라
10,아이들이 너무 좋아해요! 저도 보고싶네여
10,이른이 봐도 이쁜 영화. 나도 하츄핑 만나고 싶다.
10,스토리 음악 영상 다 좋았어요 5살아이도 재밌게 잘보구요^^
9,아이들이 즐겁게 잘 보고 왔네요. 그거면 된거죠.
10,잼나게 봤어요~~~
10,재미있어요 재미있어요
10,아이가 좋아해서 봤어요 재미있었어요
10,하츄핑과 로미공주의 프리퀄. 영상 음악 너무 좋았어요. 으른이도 즐겁게 본 사랑의 하츄핑 6세 공주도 넘 재밌게봐서 n번보게 생겼네요. 강추
10,아이가 너무좋아해요~^^ 귀여운하츄핑과 로미공주의만남 감동적이예요~
10,아이가 너무 좋아하네요. 재미있게 봤습니다!
10,손녀 딸이랑 같이 관람했는데 너~~~무 좋아하네요 저도 재미있게 잘 봤습니다~~~^^
7,화면이 핑크핑크 해요 ~# 여자아이들이 좋을 영화 ~♬
10,어른인 제가봐도 즐겁고 재밌게 잘 봤어요
10,5세 아이는 좀 길었지만 7세는 집중해서 잘 봤네용 ㅎㅎㅎ 논외지만 음료컵만 따로 팔면 좋겠어용 ㅎㅎㅎ
10,그래픽도좋고재밌네요
10,"한국판 디즈니같은 느낌, 노래도 다 좋았고 우리 딸은 폭풍오열도 했어요. 재밌었냐 물었더니 감동적이라네요. 그리고 무엇보다 하츄핑은 정말 해도 너무 귀엽습니다*.*"
10,하츄핑 너무 귀엽당♡♡
10,넘넘 재밌고 즐겁게 봤어요
10,뮤직컬을 보는느낌이였습니다
10,전 엄마인데 개재밌었어요
10,아이가 너무나 좋아 합니다. 하츄핑 귀여워요.
10,재미있게 잘 등록했어요
10,하츄핑이 너무 예뻐요!! 너무 재밌게 봐써요!!
5,아이들 보기에 조금 무서워요
10,애들과 너무 재미있게 봤어요
10,딸아이가 엄청좋아하네요.
10,아이가 좋아해서 보러갔는데 아이랑 저랑 오열했어요 ㅠㅠ
10,우리 애기랑 같이 너무 즐겁고 행복한 관람되었어용 역시 캐치 티니핑 하츄핑♡♡
9,오해로 생긴 인간불신을 어떻게 풀까? 그것은 무력(사실 아님) 그 오해를 푸는 과정이 다소 아쉽지만 이야기 구성은 편견 빼고 보면 괜찮다.그외에 로미 피지컬이 상당한데?
10,하츄핑^^대박 오랜만에 동심에 빠졌습니다^^ㅋㅋ 대박 👍 Good 하츄핑 맘에 들어 인형세트 분홍.파랑 2세트 샀어요 ㅎㅎ ^^대박 Good 👍 😋 👌 😀 😄 ♥️ 👍
10,평소에 좋아하던 하츄핑을 영화로 보니 너무 감동이었고 마지막에 아이와 같이 울었네요 ㅠㅠㅋㅋㅋㅋ다른 티니핑 서사도 영화로 나오길 바래요 ㅋㅋㅋ
10,애기도잘보구 어른도잘봤습니다 ㅎㅎㅎㅎ
10,아이가 너무 좋아해요 어른인 제가 봐도 재미있었습니다 ^^ 내일 둘째랑 남편데리고 또 볼 예정이에요
10,딸이 너무 좋아하네요~ 4번 더 보고싶다고 합니다 ㅋ
10,너무나도 아름다운 이야임에 틀림없는 아주 좋은 영화였었다라고 감히 자부할 수 있는 작품이였다.
10,아이들 방학에 너무 재밌게 봤어요!
10,아름다운 스토리에요♡
10,7세 5세 아이와 갔는데 아이들이 조금 무서워하긴 ? 했지만 너무 재밌게 잘봤어요^^ 뮤지컬느낌도 나고~ 좋았네요
10,아이들이 또 보고싶다고 했답니다. 만족했습니다
10,하츄핑 너무 귀엽고 작화 디테일이 너무 섬세해서 놀랐어요
10,하츄핑 너무 예뻐요ㅎㅎ
8,OST가 좋았어요 한편의 뮤지컬이네요
10,만족합니다 추천드립니나
8,기대 이상 재미있게 봤어요
8,아이들이 좋아하네요 재미있게 봤어요
10,아이가 너무 좋아했어요~^^
10,아이들이랑봤는데 재밌었어요^^
9,"겨울왕국 줄거리의 클리셰를 벗어나진 못했지만 아이들에겐 중요하지 않았고, 헐리웃의 애니메이션 제작 완성도를 보여준 K뮤지컬 애니의 탄생. 특히 3D툴 학생들에게 강추!!"
10,아이가 즐거워하며 잘 봤어요~
10,처음엔 애기들 보는 영화라서 기대 안했는데 한번 보고 또 봐도 스토리가 좋아서 인지 계속 보게 되네요 맘에 들었습니다
8,가족과 재밌게 볼수 있었어요
8,잘 보고 왔습니다 ㅎ
7,아쉽긴 했지만 잘 보고 왔습니다
8,잘 보고 왔습니다~~
9,뮤지컬 영화인 줄 알았네요 마지막 엔딩 장면은 너무 급하게 끝난 것 같아요
10,기대보다 너무 좋았어요! 영상도 예쁘고 음악도좋아요
10,아이들이랑 재미있게 잘봤어요
8,대츄핑 황츄핑 킹츄핑
10,로미와츄 춤출때 넘 예뻐요
10,친구랑 함께본 딸아이 ㅋㅋ 같이 울었어요 ㅎ 재밌게 장봤어요
5,디즈니가 되고 싶었던 범부여…
8,스토리라인은 예상 가능하지만 애들이 참 좋아하네요~~
10,FxrRfuyxthokpbgfujdfyjoxdzdvinkom
10,너무 재밌게 봤어요.
9,아이가 조금 무서워하긴했지만 잼있게 잘봤습니다
8,티니핑 프리퀼이네요 아이들이 재미있어 하네요
10,중간에 아이들이 조금 무서워하긴했지만 재밌어했어요
10,짧고굵게 재밌게보았어요 ㅋㅋ영화관은추우니 겉옷필쑤!
10,아이가 너무 재미있게 보았습니다
7,징글징글 티니핑 파산핑
8,디즈니 저리바라입니다
10,디즈니 저리바라입니다
10,좋아요 아이들이 좋아해요^^
10,아이들이 좋아할만도 하지만 항상 애니메이션을 볼때마다 아이들이 무서워 울던데 정말 아이들이 재밌다고 했나요? 오히려 어른들이 봐야할듯.. 순수한 영혼으로 돌아가려면..
10,어른이봐도 감동적인 영상미가 너무 이쁜 작품
10,너무 감동적이고 극장판2와3도 기대가 됩니다
10,감동했어요 아이들보다 더 재밌게 봤어요
10,아이가 너무나 흥분하면서 보내요. 영상도 뛰어나고 연출 ost 아주 특별한 경험였습니다.
10,아이들이 재밌게 관람했어요!!
9,7살 공주와 함께~~ 봤어요~~ 꿈과 희망이 가득~ 친구에ㅜ대한 믿음~~ 중간 중간 웃으면서~~ 울면서~~감동적으로 봤답니다.
10,조카랑 같이 보러갔는데 너무 재밌어 하더라구요 티니핑 인기가 많은 이유를 알겠어요ㅎㅎ
10,아이들이 제일 좋아해요
10,잼나게 보고 왔어요.아이들이 좋아할거 같아요
10,아이가 너무 좋아합니다
10,티니핑팬인 딸아이가 한시도 눈을 떼지 않고 볼 정도로 재미있었습니다.
10,딸이 무서워하면서도 끝에 감동적이라며 눈물을 훌쩍이네요ㅋㅋㅋㅋ
10,기대했던 것보다 훨씬 재밌었고 감동적이었어요 OST가 정말 좋았어요
10,아이들이 너무좋아했어요 기대 이상 이였슴요 ㅎㅎ 수고하세여:)
8,영화라기보단 뮤지컬처럼 느껴졌어요. 아이들이 너무 재미있데요
10,"아이들이너무재미있게봤어요~^^ ""최고"""
8,오랜만에 극장에서 파일럿 보고 왔습니다~
10,2024 최고의 영화
10,너무 즐겁게 봤어요~
10,너를 처음 본 순간 ost 넘 좋아요 스토리도 좋고 재밌게 봤어요
10,5살 여자아이 보기에는 딱이네요ㅎ 그리고 영상미가 너무 좋았어요^^
10,아이들 영화라 유치한 느낌이 있지만 그래도 스토리 알차고 노래 알찹니다 ♥ 34개월 여아 엄청 집중해서 보았네요 엄마인 제가 하츄핑 빠질판 ㅋㅋ
10,노래도 좋고 아들이랑 재밌게 봤네요
10,로미랑 하츄핑 너무 이뿌고 왕자님 진짜 잘생겼어요
10,조카가 보는데 좋아했습니다
10,10살 아이가.재미있다고 하네요
10,아이가 너무 좋아합니다. 이 더운날. 한시간반 동안 아이를 즐겁게해준것 그것으로 충분합니다.
10,고딩 친구 2명 데리고 가서 같이 봤는데 진짜 재밌어용 ㅋㅋㅋ ost 특히 맘에 들어서 동생 데리고 가서 다시 볼 예정.. 🩷
10,아이들이 좋아해요 집중해서 잘봅니다 중간중간 무서워하는 장면이 있었지만 실눈뜨고 잘보네요 어른들이 봐도 재밌어요
10,아이들이랑 너무 재미있게 봤어요
10,정말 잘 만들었네요. 아이들은 말할것도 없고 어른인 저도 재밌었어요.
10,아이가 너무 재밌대요
10,초등2학년 9살 딸이 감동 받아서 펑펑 울며 보았답니다 ㅠㅠ OST 퀄리티가 좋아요~
10,애기들도 너무 집중하고 재밌게 잘밧어요
10,아이가 너무 좋아하네요ㅎㅎ 아직 어려서 중간에 좀 무서워하긴 했지만요ㅎㅎ
5,"완성도는 약간 아쉽지만, 남녀노소 모두 흐뭇하게 볼 수 있다"
10,아이도 저도 잼있게 관람했습니다**
10,아이를 위한 하츄핑 이네요. 재미있게 잘 보고 왔어요
10,사전개봉으로봐서피규어도득템하고 시간이길어조금지루해하긴했어요
10,로미와 티니핑의 진정한 첫사랑 이야기
10,아기자기 이쁜 영화.
10,색감 등 영상미가 너무 예쁘고 퀄리티가 높다고 느껴졌어요. 등장인물들도 사람부터 하츄핑까지 디테일들이 고퀄.. 감동과 코믹을 오가는 느낌에 너무 재미있었어요.
10,저희 아기가 너무너무 재밌었다고 극찬했습니다 엄마도 옆에서 같이 감동받으며 보고왔어요
8,아이랑 같이 보니 좋아하네요. 좋은 추억이 될듯해여
8,아이가 너무 좋아하긴 하는데 중구난방인듯
10,좀 지루하긴 했지만 애들이 보기엔 좋은것같아요. 장면이 길어서 지루한데 그게 숏폼의 시대엔 오히려 좋을지도
10,아이가 너무 좋아했어요
10,아이가 너무 좋아해요! 또 보러가기로 했어요^^
10,아이가 너무 좋아했어요
10,사랑의하쥬핑 좋아요
10,핑크핑크 공주님들이 사랑할만한 영화!
10,아이랑 재밌는 시간이었어요
10,아이들이 왜 좋아하는지 알것 같아요. 저도 하츄핑 갖고싶어지더라구요.
10,5세미만 통곡대잔치
10,좋아요~~~~ㅎㅎㅎ
10,잘봤어요. 아이가 좋아했습니다.
8,너무 귀엽고 노래들도 좋아요
10,하츄핑이 너무 귀엽고 사랑스러웠어요 ㅋㅋ 짐짜키우고싶어질정도엿네요 ㅋㅋㅋ딸이랑 재밋게 잘봤어요
10,에스파의 OST와 귀여운 티니핑들로 인해 눈과 귀가 즐거웠어요
10,아이가 정말 재밌어햏어요~
10,좋아요좋아좋아요좋아
9,아이들이 좋아해요 러닝타임이 좀 기네요
10,울 아이도 굉장히 집중하면서 잘 봤는데 어른인 저도 재밌게 봤네요 ㅎㅎ
10,음악이 즐겁고 어른도 재미있게 보았어요
10,아이가 즐거워했습니다. 슬픈 장면에서는 울기도 했네요.
10,한시간 되니까 대부분의 아이들의 집중력이 떨어져서 사끄러워져요
10,중간중간 노래부르는 장면이 많네요
10,로미와 하츄핑이 만나게 된 과정을 개연성있게 잘 보여주었습니다. 아이들이 여기저기서 오열하는데 그 모습이 귀엽다 느껴진건 제가 너무한걸까요?ㅎㅎ
10,무대인사 너무 즐겁고 특별한 시간이였습니다^^ 사랑의하츄핑 화이팅 너무 잼있고 감동적이였습니다
10,"아이가 너무 좋아합니다. 아이 생애 첫 영화이지, 영화 끝날때까지 앉아있었던 작품입니다. 영상미와 성우들의 연기가 가장 화려하고 좋았습니다. 로미의 용감하고 진취적인 모습도 굿!!"
10,아이가 엄청 좋아했어요
10,아이가 너무 좋아했고 재미있었어요
10,아이들이랑 재미있게 봤어요~
10,산만하기만한 5세아이가 이렇게 집중해서 볼줄이야 너무 좋았어요
10,아이들이 정말 좋아하네요^^
10,재밌게 잘 봤습니다
10,너무 귀여운 티니핑들>.<
10,귀여워여 ㅋㅋㅋ 노래도 좋교
10,아이들이 좋아했어요
10,아이가 너무좋아했어요
10,아이들이랑 재미있게 잘 봤습니다^^
10,아이랑 재미있게 봤어요.. 또 보고싶다 하네요
10,8살 딸아이가 재밌어했어요! 약간 무섭고 슬프고 그랬다지만 재밌었대요^^
10,아이가 너무 좋아햇어요! 5살이고 인생 첫 영화라 중간에 나가자고 할줄 알았는데 칭얼거리지 않고 집중해서 잘 보더라구요! 웃고 울고 아주 즐겁게 잘 봤답니다
10,아이 기준에서는 만점이네요. 마지막엔 슬펐는지 눈물까지 흘리네요. 티니핑 좋아라하는 자녀에게 최고의 에니메이션이네요.
10,아이가 엄청 좋아했어요
10,애기가 넘 좋아했어요 ㅎㅎ
10,아기랑 즐거운 시간을 잘 보내고 왔어요♡
10,아이가 재밌게 잘 보았어요
10,사랑의 하츄핑 재미있어요
9,아이들이 재미있게 봤다고 합니다.
10,아이가 즐거워합니다
10,아이가 너무 좋아해요~
10,아이들이 정말 좋아하네요
10,최고에요!! 딸램이가 정식개봉시 재관람하자고 엄지척 하시네요!
8,아이들이 즐겁게 봤습니다.
10,최고입니다~!~!~!~!~!~
10,노래도 좋고 그림체도 예쁘고 넘 훌륭했어요
5,음... 생긱했던거완 다른거 같네요
7,5세 아이가 보기에 어둡고 무서워하는 장면이 많았던거 같아요
10,재미있게 잘 봤 습니다
6,스토리 및 정규 내용보다 별루임
10,귀여워 하츄핑 츄 >_<
1,정말 핵노잼이네영 ㅋㅋㅋ
10,7살 여아 집중해서 진짜 잘 봤어요 마지막엔 오열했답니당
10,gisjvzkvzcjzjfzfjz
10,하추핑 너무 귀엽고 아기자기합니다
10,무대인사 아이가 많이 좋아해요
10,"딸이 엄청 좋아했구요, 어른이 보기에도 영상미가 매우 좋았습니다."
10,아이들이랑봤는데 너무 좋았습니다
10,아이들이 이해하기 쉽고 재밌어하네요
10,엄마아빠들에게 존경을…
10,7세여아가좋아해요상영시간살짝김영화보던중화장실두번다녀옴ㅋㅋ
10,겨울왕국의 분위기가 무척많이 풍기는 느낌이였지만 잘만들어진것같아요 아이들이 좋아하겠어요
10,아이가 엄청좋아하네요.
10,애들이너무좋아합니다 볼만합니다 ^^
8,아이들이 좋아해요~ 감동적인지 많이들 우네요~ 귀여워요^^
10,너무 재미있네요 강추핮니다
10,아이들과 보기 좋아요
9,7세보다5세가더잘봤고 전막판에울었어요ㅋㅋ
10,아이들이 너무 로미처엄 하츄핑을 만나 너무 행복해 하내요. 아이들 눈높이에선 최고였어요.
10,생각보다 스토리도 있고 영상도 괜찮고 아이와보기 좋았어요
10,아이랑 보기 좋았어요
10,아이랑 재밌게 봤어요~
9,아이들 영화이나 아이들이 무서워해요.
9,오늘 상영관은 여자아이들로 매진각 이였음~ㅋㅋ 엔드게임이후로 객석이 모두 찬거는 오랜만에 봄... 대한민국에 여자아이들한테 입소문 나면 500만 가능 할거 같음~^^
10,아이들이 엄청 집중해서 볼 정도로 스토리 그리고 영상미 가 좋았어요 뮤지컬 같기도 하고 영화 같기도 해서 더 재밌게 보았습니다
10,7살 딸아이와 봤어요 마지막에 둘다 눈물이 났네요^^
10,아이가 너무 만족하고 재미있어했네요!
8,아이랑 보기 좋아요
10,재밌게 봤습니다 만드시느라 고생하셨어요~
10,10살 남아도 재밌었다 하고 8세 여아는 슬픈장면에서 울었댜요
10,네아주재미있고스릴있고기대이상이고스토리좋고의미도있고감동적이냈요.
10,아이들 무섭데요 웃으며 봤습니다
10,두공주 하고 너무 재미있게 봤어요~ ^-^🩷 감동 장면에서는 눈물이 나더라구요~😢 두공주도 오늘 너무 재미있었다고 하츄핑 너무 이쁘다고 하네요^^🩷
10,생각보다 재밌고 감동적이었어요
10,하츄핑 너무 귀엽습니다 인간적으로 이렇게 귀여워도 되는지 모르겠습니다 나도 하츄핑과 짝궁하고 싶습니다
10,아이와 좋은 시간을 보냈어요. 음악과 영상미가 황홀했습니다. 색감이 너무너무 이뼜어요.
7,아이랑 함께면 좋아할듯해요ㅡ
10,아이가 너무 좋아해요 굿
10,아이들이 너무좋아해요 하츄핑~~~~
10,7세 여자 아이가 좋아했어요
10,아이가 매우 좋아함
10,좋아요. 감동적이에요
9,영화 잘 만들었어요.
10,유아들이 좋아하네요^___^;
10,재미있게 잘 보았습니다
10,재밌었으나 무섭다고우는아이들이곳곳에서발생했음.
10,너무재미있게봤어요추천해요
10,"첫 극장판이었는데 기대만큼 영상, 음악, 스토리 다 너무 좋았습니다^^ 하츄핑과 로미가 왜 소울메이트가 되었는지 알게 되었어요 아이들도 너무 귀여웠어요 ㅎㅎ"
10,사랑의하츄핑 리암왕자 멋있고 로미공주도 용감하네요
10,아이들과 잘봤어요 하츄핑 무대인사도 좋았어요
10,"조카와 즐거운 시간을 보냈어요. 어른이 보기엔 클리셰지만, 아이가 보기엔 매력적인 이야기였나봐요. 캐릭터도 예쁘고 노래가 좋았습니다."
10,7세 여자 아이는 재미있다고 하고 4살은 조금 무섭데요ㅎㅎ
7,아이들이 장난감을 사고싶게 만드는 것 이상의 스토리를 다음번엔 꼭 보여주세요
9,아이들이 좋아했어요
10,너무 진짜 즐거운 시간이었습니당💜
8,친구 애기에게 선물해줌 애기가 기뻐함
